Proj_num,Name_CN,Name_EN,CategoryCN,CategoryEN,Time,Type_CN,Type_EN,Place_CN,Place_EN,Unit_CN,Unit_EN,X,Y,ProvinceCN,ProvinceEN,Region4CN,Region4EN,Region7CN,Region7EN,center
Ⅷ-21,藏族邦典、卡垫织造技艺,Tibetan bangdian and card mat weaving skills,传统技艺,Traditional skills,2006,新增项目,New project,西藏自治区日喀则地区,Xigaze region of Tibet Autonomous Region,江孜县文化和旅游局,Jiangzi County Bureau of culture and Tourism,88.899708,29.255406,西藏,Tibet,西部,Western China,西南,Southwest China,"88.899708,29.255406"
Ⅷ-22,加牙藏族织毯技艺,Jiaya Tibetan carpet weaving skills,传统技艺,Traditional skills,2006,新增项目,New project,青海省湟中县,"Huangzhong County, Qinghai Province",湟中县文化馆,Huangzhong County Cultural Center,101.569907,36.501179,青海,Qinghai,西部,Western China,西北,Northwest China,"101.569907,36.501179"
Ⅷ-23,维吾尔族花毡、印花布织染技艺,Weaving and dyeing techniques of Uygur flower felt and printed cloth,传统技艺,Traditional skills,2006,新增项目,New project,新疆维吾尔自治区吐鲁番地区,Turpan region of Xinjiang Uygur Autonomous Region,新疆大漠土艺馆,Xinjiang desert soil Art Museum,89.186695,42.949674,新疆,Xinjiang,西部,Western China,西北,Northwest China,"89.186695,42.949674"
Ⅷ-23,花毡、印花布织染技艺,Weaving and dyeing techniques of flower felt and printed cloth,传统技艺,Traditional skills,2008,扩展项目,Extension project,新疆维吾尔自治区且末县,"Qiemo County, Xinjiang Uygur Autonomous Region",且末县文化馆,Qiemo County Cultural Center,85.527303,38.145531,新疆,Xinjiang,西部,Western China,西北,Northwest China,"85.527303,38.145531"
Ⅷ-23,花毡、印花布织染技艺,Weaving and dyeing techniques of flower felt and printed cloth,传统技艺,Traditional skills,2008,扩展项目,Extension project,新疆维吾尔自治区塔城地区,"Tacheng Prefecture, Xinjiang Uygur Autonomous Region",伊犁哈萨克自治州塔城地区文化馆,Tacheng regional cultural center of Ili Kazakh Autonomous Prefecture,82.982542,46.745575,新疆,Xinjiang,西部,Western China,西北,Northwest China,"82.982542,46.745575"
Ⅷ-23,花毡、印花布织染技艺,Weaving and dyeing techniques of flower felt and printed cloth,传统技艺,Traditional skills,2008,扩展项目,Extension project,新疆维吾尔自治区英吉沙县,"Yingjisha County, Xinjiang Uygur Autonomous Region",英吉沙县文化馆,Yingjisha County Cultural Center,76.172739,38.930306,新疆,Xinjiang,西部,Western China,西北,Northwest China,"76.172739,38.930306"
Ⅷ-24,南通蓝印花布印染技艺,Printing and dyeing technology of Nantong blue printed cloth,传统技艺,Traditional skills,2006,新增项目,New project,江苏省南通市,"Nantong City, Jiangsu Province",南通蓝印花布艺术馆,Nantong blue printed cloth art museum,120.860361,32.018364,江苏,Jiangsu,东部,Eastern China,华东,East China,"120.860361,32.018364"
Ⅷ-24,蓝印花布印染技艺,Printing and dyeing technology of blue printed cloth,传统技艺,Traditional skills,2008,扩展项目,Extension project,湖南省凤凰县,"Fenghuang County, Hunan Province",凤凰县非物质文化遗产保护中心,Fenghuang Intangible Cultural Heritage Protection Center,109.576584,27.961606,湖南,Hunan,中部,Central China,华中,Central China,"109.576584,27.961606"
Ⅷ-24,蓝印花布印染技艺,Printing and dyeing technology of blue printed cloth,传统技艺,Traditional skills,2008,扩展项目,Extension project,湖南省邵阳县,"Shaoyang County, Hunan Province",邵阳县文化馆,Shaoyang County Cultural Center,111.268465,26.994033,湖南,Hunan,中部,Central China,华中,Central China,"111.268465,26.994033"
Ⅷ-24,蓝印花布印染技艺 ,Printing and dyeing technology of blue printed cloth,传统技艺,Traditional skills,2014,扩展项目,Extension project,浙江省桐乡市 ,"Tongxiang City, Zhejiang Province",桐乡市文化馆（桐乡市金仲华纪念馆、桐乡市非物质文化遗产保护中心）,"Tongxiang Cultural Center (Tongxiang jinzhonghua memorial hall, Tongxiang Intangible Cultural Heritage Protection Center)",120.560946,30.632691,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.560946,30.632691"
Ⅷ-25,苗族蜡染技艺,Miao batik technique,传统技艺,Traditional skills,2006,新增项目,New project,贵州省丹寨县,"Danzhai County, Guizhou Province",丹寨县非物质文化遗产保护中心,Danzhai Intangible Cultural Heritage Protection Center,107.784385,26.20179,贵州,Guizhou,西部,Western China,西南,Southwest China,"107.784385,26.20179"
Ⅷ-25,蜡染技艺,Batik technique,传统技艺,Traditional skills,2008,扩展项目,Extension project,贵州省安顺市,"Anshun City, Guizhou Province",安顺市文化馆（安顺市文化艺术培训中心）,Anshun Culture Museum (Anshun culture and art training center),105.928854,26.249095,贵州,Guizhou,西部,Western China,西南,Southwest China,"105.928854,26.249095"
Ⅷ-25,蜡染技艺（苗族蜡染技艺）,Batik technique (Miao batik technique),传统技艺,Traditional skills,2011,扩展项目,Extension project,四川省珙县,"Gongxian County, Sichuan Province",珙县文物管理所（珙县非物质文化遗产保护中心）,Gongxian Cultural Relics Management Office (Gongxian Intangible Cultural Heritage Protection Center),104.706637,28.442089,四川,Sichuan,西部,Western China,西南,Southwest China,"104.706637,28.442089"
Ⅷ-25,蜡染技艺（黄平蜡染技艺）,Batik technique (Huangping batik technique),传统技艺,Traditional skills,2011,扩展项目,Extension project,贵州省黄平县,"Huangping County, Guizhou Province",黄平县非物质文化遗产保护中心,Huangping Intangible Cultural Heritage Protection Center,107.912381,26.909041,贵州,Guizhou,西部,Western China,西南,Southwest China,"107.912381,26.909041"
Ⅷ-26,白族扎染技艺,Tie dyeing technique of Bai nationality,传统技艺,Traditional skills,2006,新增项目,New project,云南省大理市,"Dali City, Yunnan Province",大理市非物质文化遗产保护管理所,Dali intangible cultural heritage protection and Management Office,100.224566,25.59247,云南,Yunnan,西部,Western China,西南,Southwest China,"100.224566,25.59247"
Ⅷ-26,扎染技艺（自贡扎染技艺）,Tie dyeing technique (Zigong tie dyeing technique),传统技艺,Traditional skills,2008,扩展项目,Extension project,四川省自贡市,"Zigong City, Sichuan Province",自贡市扎染工艺有限公司,"Zigong tie dyeing technology Co., Ltd",104.77075,29.355611,四川,Sichuan,西部,Western China,西南,Southwest China,"104.77075,29.355611"
Ⅷ-27,香山帮传统建筑营造技艺,Traditional architectural skills of Xiangshan sect,传统技艺,Traditional skills,2006,新增项目,New project,江苏省苏州市,"Suzhou City, Jiangsu Province",苏州香山工坊建设投资发展有限公司,"Suzhou Xiangshan Workshop Construction Investment Development Co., Ltd",120.615408,31.301557,江苏,Jiangsu,东部,Eastern China,华东,East China,"120.615408,31.301557"
Ⅷ-28,客家土楼营造技艺,Hakka earth building construction skills,传统技艺,Traditional skills,2006,新增项目,New project,福建省龙岩市,"Longyan City, Fujian Province",龙岩市永定区文化馆,"Yongding District Cultural Center, Longyan City",117.012405,25.077855,福建,Fujian,东部,Eastern China,华东,East China,"117.012405,25.077855"
Ⅷ-28,客家土楼营造技艺,Hakka earth building construction skills,传统技艺,Traditional skills,2011,扩展项目,Extension project,福建省南靖县,"Nanjing County, Fujian Province",南靖县土楼管理委员会,Nanjing Tulou Management Committee,117.352238,24.517349,福建,Fujian,东部,Eastern China,华东,East China,"117.352238,24.517349"
Ⅷ-28,客家土楼营造技艺,Hakka earth building construction skills,传统技艺,Traditional skills,2011,扩展项目,Extension project,福建省华安县,"Hua 'an County, Fujian Province",福建省华安县文化馆,Fujian Hua'an County Cultural Center,117.529228,25.007336,福建,Fujian,东部,Eastern China,华东,East China,"117.529228,25.007336"
Ⅷ-28,客家民居营造技艺（赣南客家围屋营造技艺） ,Hakka folk house building skills (Hakka enclosure building skills in Gannan),传统技艺,Traditional skills,2014,扩展项目,Extension project,江西省龙南县,"Longnan County, Jiangxi Province",江西省龙南县文化馆,Jiangxi Longnan County Cultural Center,114.800073,24.905301,江西,Jiangxi,中部,Central China,华中,Central China,"114.800073,24.905301"
Ⅷ-29,景德镇传统瓷窑作坊营造技艺,Building skills of Jingdezhen traditional porcelain kiln workshop,传统技艺,Traditional skills,2006,新增项目,New project,江西省,Jiangxi Province,景德镇市手工制瓷技艺研究保护中心,Jingdezhen handmade porcelain technology research and Protection Center,114.906984,27.042962,江西,Jiangxi,中部,Central China,华中,Central China,"114.906984,27.042962"
Ⅷ-30,侗族木构建筑营造技艺,Construction techniques of Dong wooden architecture,传统技艺,Traditional skills,2006,新增项目,New project,广西壮族自治区柳州市,"Liuzhou City, Guangxi Zhuang Autonomous Region",柳州市群众艺术馆,Liuzhou Mass Art Museum,109.407096,24.317301,广西,Guangxi,西部,Western China,华南,South China,"109.407096,24.317301"
Ⅷ-30,侗族木构建筑营造技艺,Construction techniques of Dong wooden architecture,传统技艺,Traditional skills,2006,新增项目,New project,广西壮族自治区三江侗族自治县,"Sanjiang Dong Autonomous County, Guangxi Zhuang Autonomous Region",三江侗族自治县非物质文化遗产保护与发展中心,Sanjiang Dong Autonomous County intangible cultural heritage protection and Development Center,109.603325,25.786426,广西,Guangxi,西部,Western China,华南,South China,"109.603325,25.786426"
Ⅷ-30,侗族木构建筑营造技艺,Construction techniques of Dong wooden architecture,传统技艺,Traditional skills,2008,扩展项目,Extension project,贵州省黎平县,"Liping County, Guizhou Province",黎平县文化馆,Liping County Cultural Center,109.132102,26.233612,贵州,Guizhou,西部,Western China,西南,Southwest China,"109.132102,26.233612"
Ⅷ-30,侗族木构建筑营造技艺,Construction techniques of Dong wooden architecture,传统技艺,Traditional skills,2008,扩展项目,Extension project,贵州省从江县,"Congjiang County, Guizhou Province",从江县非物质文化遗产保护中心,Congjiang Intangible Cultural Heritage Protection Center,108.901319,25.756227,贵州,Guizhou,西部,Western China,西南,Southwest China,"108.901319,25.756227"
Ⅷ-31,苗寨吊脚楼营造技艺,Construction skills of stilted buildings in Miao Village,传统技艺,Traditional skills,2006,新增项目,New project,贵州省雷山县,"Leishan County, Guizhou Province",雷山县非物质文化遗产保护中心,Leishan Intangible Cultural Heritage Protection Center,108.073192,26.381695,贵州,Guizhou,西部,Western China,西南,Southwest China,"108.073192,26.381695"
Ⅷ-32,苏州御窑金砖制作技艺,Suzhou imperial kiln gold brick making technology,传统技艺,Traditional skills,2006,新增项目,New project,江苏省苏州市,"Suzhou City, Jiangsu Province",苏州陆慕御窑金砖厂,Suzhou lumuyu kiln gold brick factory,120.615408,31.301557,江苏,Jiangsu,东部,Eastern China,华东,East China,"120.615408,31.301557"
Ⅷ-33,苗族芦笙制作技艺,Miao Lusheng making technique,传统技艺,Traditional skills,2006,新增项目,New project,贵州省雷山县,"Leishan County, Guizhou Province",雷山县非物质文化遗产保护中心,Leishan Intangible Cultural Heritage Protection Center,108.073192,26.381695,贵州,Guizhou,西部,Western China,西南,Southwest China,"108.073192,26.381695"
Ⅷ-33,苗族芦笙制作技艺,Miao Lusheng making technique,传统技艺,Traditional skills,2006,新增项目,New project,云南省大关县,"Daguan County, Yunnan Province",云南省大关县文化馆,Daguan County Cultural Center of Yunnan Province,103.889184,27.751559,云南,Yunnan,西部,Western China,西南,Southwest China,"103.889184,27.751559"
Ⅷ-34,玉屏箫笛制作技艺,Yuping flute making technique,传统技艺,Traditional skills,2006,新增项目,New project,贵州省玉屏侗族自治县,"Yuping Dong Autonomous County, Guizhou Province",玉屏侗族自治县文化馆（玉屏侗族自治县民族文化艺术团）,Yuping Dong Autonomous County Cultural Center (Yuping Dong Autonomous County Ethnic Culture and Art Troupe),108.910573,27.24656,贵州,Guizhou,西部,Western China,西南,Southwest China,"108.910573,27.24656"
Ⅷ-35,阳城生铁冶铸技艺,Yangcheng pig iron smelting and casting technology,传统技艺,Traditional skills,2006,新增项目,New project,山西省阳城县,"Yangcheng County, Shanxi Province",阳城县文化馆,Yangcheng County Cultural Center,112.408328,35.486136,山西,Shanxi,中部,Central China,华北,North China,"112.408328,35.486136"
Ⅷ-35,生铁冶铸技艺（干模铸造技艺）,Pig iron smelting technology (dry mold casting technology),传统技艺,Traditional skills,2008,扩展项目,Extension project,河北省泊头市,"Botou City, Hebei Province",泊头市文化馆,Botou Cultural Center,116.572789,38.082915,河北,Hebei,东部,Eastern China,华北,North China,"116.572789,38.082915"
Ⅷ-35,生铁冶铸技艺 ,Pig iron smelting technology,传统技艺,Traditional skills,2014,扩展项目,Extension project,甘肃省永靖县 ,"Yongjing County, Gansu Province",永靖县文化馆,Yongjing County Cultural Center,103.283544,35.958537,甘肃,Gansu,西部,Western China,西北,Northwest China,"103.283544,35.958537"
Ⅷ-36,南京金箔锻制技艺,Nanjing gold foil forging technology,传统技艺,Traditional skills,2006,新增项目,New project,江苏省南京市,"Nanjing City, Jiangsu Province",南京金线金箔总厂,Nanjing Jinxian gold foil General Factory,118.791439,32.061427,江苏,Jiangsu,东部,Eastern China,华东,East China,"118.791439,32.061427"
Ⅷ-37,龙泉宝剑锻制技艺,Forging technique of Longquan sword,传统技艺,Traditional skills,2006,新增项目,New project,浙江省龙泉市,"Longquan City, Zhejiang Province",龙泉市非物质文化遗产保护中心,Longquan Intangible Cultural Heritage Protection Center,119.136375,28.077742,浙江,Zhejiang,东部,Eastern China,华东,East China,"119.136375,28.077742"
Ⅷ-37,宝剑锻制技艺（棠溪宝剑锻制技艺） ,Sword forging technique (Tangxi sword forging technique),传统技艺,Traditional skills,2014,扩展项目,Extension project,河南省西平县 ,"Xiping County, Henan Province",河南棠溪宝剑集团有限公司,"Henan Tangxi Baojian Group Co., Ltd",114.01562,33.38925,河南,Henan,中部,Central China,华中,Central China,"114.01562,33.38925"
Ⅷ-38,张小泉剪刀锻制技艺,Forging technique of Zhang Koizumi's scissors,传统技艺,Traditional skills,2006,新增项目,New project,浙江省杭州市,"Hangzhou City, Zhejiang Province",杭州张小泉集团有限公司,"Hangzhou Zhang Xiaoquan Group Co., Ltd",120.20541,30.24828,浙江,Zhejiang,东部,Eastern China,华东,East China,"120.20541,30.24828"
Ⅷ-38,剪刀锻制技艺（王麻子剪刀锻制技艺）,Forging technique of scissors (forging technique of Wang Mazi scissors),传统技艺,Traditional skills,2008,扩展项目,Extension project,北京市,Beijing,北京栎昌王麻子工贸有限公司,"Beijing Lichang Wangmazi industry and Trade Co., Ltd",116.401145,39.902776,北京,Beijing,东部,Eastern China,华北,North China,"116.401145,39.902776"
